0.000000000000000000e+00,1.113169193267822266e-01
1.000000000000000000e+00,2.364611625671386719e-02
2.000000000000000000e+00,2.448201179504394531e-02
3.000000000000000000e+00,2.401924133300781250e-02
4.000000000000000000e+00,2.740883827209472656e-02
5.000000000000000000e+00,2.305099964141845703e-01
6.000000000000000000e+00,1.938238143920898438e-01
7.000000000000000000e+00,2.898097038269042969e-02
8.000000000000000000e+00,7.398295402526855469e-02
9.000000000000000000e+00,2.976107597351074219e-02
1.000000000000000000e+01,5.376410484313964844e-02
1.100000000000000000e+01,4.597020149230957031e-02
1.200000000000000000e+01,2.007579803466796875e-01
1.300000000000000000e+01,4.582619667053222656e-02
1.400000000000000000e+01,4.018592834472656250e-02
1.500000000000000000e+01,1.645619869232177734e-01
1.600000000000000000e+01,1.954870223999023438e-01
1.700000000000000000e+01,8.595681190490722656e-02
1.800000000000000000e+01,2.463719844818115234e-01
1.900000000000000000e+01,4.305360317230224609e-01
2.000000000000000000e+01,8.641910552978515625e-02
2.100000000000000000e+01,3.892729282379150391e-01
2.200000000000000000e+01,1.703660488128662109e-01
2.300000000000000000e+01,6.095409393310546875e-02
2.400000000000000000e+01,7.419140338897705078e-01
2.500000000000000000e+01,5.001497268676757812e-02
2.600000000000000000e+01,1.376280784606933594e-01
2.700000000000000000e+01,7.228708267211914062e-02
2.800000000000000000e+01,2.214989662170410156e-01
2.900000000000000000e+01,5.395507812500000000e-02
3.000000000000000000e+01,6.474113464355468750e-02
3.100000000000000000e+01,2.412097454071044922e-01
3.200000000000000000e+01,6.260991096496582031e-02
3.300000000000000000e+01,1.560051441192626953e-01
3.400000000000000000e+01,2.853488922119140625e-02
3.500000000000000000e+01,5.013990402221679688e-02
3.600000000000000000e+01,2.961988449096679688e-01
3.700000000000000000e+01,3.919341564178466797e-01
3.800000000000000000e+01,4.944825172424316406e-02
3.900000000000000000e+01,8.442211151123046875e-02
4.000000000000000000e+01,3.502581119537353516e-01
4.100000000000000000e+01,1.457850933074951172e-01
4.200000000000000000e+01,2.315092086791992188e-02
4.300000000000000000e+01,5.283999443054199219e-02
4.400000000000000000e+01,1.449127197265625000e-01
4.500000000000000000e+01,4.509329795837402344e-02
4.600000000000000000e+01,3.807997703552246094e-02
4.700000000000000000e+01,5.145502090454101562e-02
4.800000000000000000e+01,2.459979057312011719e-02
4.900000000000000000e+01,5.193614959716796875e-02
