0.000000000000000000e+00,1.398086547851562500e-01
1.000000000000000000e+00,3.281378746032714844e-02
2.000000000000000000e+00,3.827714920043945312e-02
3.000000000000000000e+00,3.463697433471679688e-02
4.000000000000000000e+00,4.475903511047363281e-02
5.000000000000000000e+00,2.303607463836669922e-01
6.000000000000000000e+00,1.906030178070068359e-01
7.000000000000000000e+00,2.904891967773437500e-02
8.000000000000000000e+00,7.840323448181152344e-02
9.000000000000000000e+00,2.550697326660156250e-02
1.000000000000000000e+01,5.504488945007324219e-02
1.100000000000000000e+01,4.453992843627929688e-02
1.200000000000000000e+01,1.984887123107910156e-01
1.300000000000000000e+01,3.789401054382324219e-02
1.400000000000000000e+01,3.882598876953125000e-02
1.500000000000000000e+01,1.608109474182128906e-01
1.600000000000000000e+01,1.949963569641113281e-01
1.700000000000000000e+01,8.885502815246582031e-02
1.800000000000000000e+01,2.409358024597167969e-01
1.900000000000000000e+01,4.453752040863037109e-01
2.000000000000000000e+01,8.725023269653320312e-02
2.100000000000000000e+01,3.954639434814453125e-01
2.200000000000000000e+01,2.026162147521972656e-01
2.300000000000000000e+01,6.259393692016601562e-02
2.400000000000000000e+01,8.340060710906982422e-01
2.500000000000000000e+01,5.125617980957031250e-02
2.600000000000000000e+01,1.195368766784667969e-01
2.700000000000000000e+01,6.000328063964843750e-02
2.800000000000000000e+01,1.842770576477050781e-01
2.900000000000000000e+01,4.499506950378417969e-02
3.000000000000000000e+01,6.568431854248046875e-02
3.100000000000000000e+01,2.368192672729492188e-01
3.200000000000000000e+01,4.874706268310546875e-02
3.300000000000000000e+01,1.251308917999267578e-01
3.400000000000000000e+01,2.767682075500488281e-02
3.500000000000000000e+01,4.171895980834960938e-02
3.600000000000000000e+01,2.837197780609130859e-01
3.700000000000000000e+01,3.895931243896484375e-01
3.800000000000000000e+01,5.003428459167480469e-02
3.900000000000000000e+01,8.390998840332031250e-02
4.000000000000000000e+01,3.512609004974365234e-01
4.100000000000000000e+01,1.482760906219482422e-01
4.200000000000000000e+01,2.354097366333007812e-02
4.300000000000000000e+01,5.260396003723144531e-02
4.400000000000000000e+01,1.451878547668457031e-01
4.500000000000000000e+01,4.497790336608886719e-02
4.600000000000000000e+01,3.957462310791015625e-02
4.700000000000000000e+01,5.462884902954101562e-02
4.800000000000000000e+01,2.542114257812500000e-02
4.900000000000000000e+01,5.219483375549316406e-02
