0.000000000000000000e+00,1.105327606201171875e-01
1.000000000000000000e+00,2.334213256835937500e-02
2.000000000000000000e+00,2.679514884948730469e-02
3.000000000000000000e+00,2.203011512756347656e-02
4.000000000000000000e+00,2.731609344482421875e-02
5.000000000000000000e+00,2.337369918823242188e-01
6.000000000000000000e+00,1.975927352905273438e-01
7.000000000000000000e+00,3.020787239074707031e-02
8.000000000000000000e+00,7.319784164428710938e-02
9.000000000000000000e+00,2.600407600402832031e-02
1.000000000000000000e+01,5.461287498474121094e-02
1.100000000000000000e+01,4.668521881103515625e-02
1.200000000000000000e+01,2.006368637084960938e-01
1.300000000000000000e+01,4.329299926757812500e-02
1.400000000000000000e+01,4.620599746704101562e-02
1.500000000000000000e+01,1.618051528930664062e-01
1.600000000000000000e+01,1.988627910614013672e-01
1.700000000000000000e+01,8.850598335266113281e-02
1.800000000000000000e+01,2.410190105438232422e-01
1.900000000000000000e+01,4.333069324493408203e-01
2.000000000000000000e+01,8.821511268615722656e-02
2.100000000000000000e+01,3.888380527496337891e-01
2.200000000000000000e+01,1.822450160980224609e-01
2.300000000000000000e+01,6.125116348266601562e-02
2.400000000000000000e+01,8.021061420440673828e-01
2.500000000000000000e+01,5.239796638488769531e-02
2.600000000000000000e+01,1.542918682098388672e-01
2.700000000000000000e+01,7.547402381896972656e-02
2.800000000000000000e+01,2.683148384094238281e-01
2.900000000000000000e+01,4.915904998779296875e-02
3.000000000000000000e+01,6.514692306518554688e-02
3.100000000000000000e+01,3.343210220336914062e-01
3.200000000000000000e+01,6.171321868896484375e-02
3.300000000000000000e+01,1.461691856384277344e-01
3.400000000000000000e+01,3.013586997985839844e-02
3.500000000000000000e+01,5.181384086608886719e-02
3.600000000000000000e+01,2.870619297027587891e-01
3.700000000000000000e+01,3.873043060302734375e-01
3.800000000000000000e+01,5.184936523437500000e-02
3.900000000000000000e+01,8.458423614501953125e-02
4.000000000000000000e+01,3.480403423309326172e-01
4.100000000000000000e+01,1.482551097869873047e-01
4.200000000000000000e+01,2.357912063598632812e-02
4.300000000000000000e+01,5.386424064636230469e-02
4.400000000000000000e+01,1.467990875244140625e-01
4.500000000000000000e+01,4.558396339416503906e-02
4.600000000000000000e+01,3.861999511718750000e-02
4.700000000000000000e+01,5.132222175598144531e-02
4.800000000000000000e+01,2.604889869689941406e-02
4.900000000000000000e+01,5.357694625854492188e-02
